x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
label,411,0.0,regression,True,mean absolute error,0.3888483064516129,0.3949238263846032,DecisionTreeRegressor()
label,412,0.0,regression,True,mean absolute error,12.60226185483871,13.20118800422426,DecisionTreeRegressor()
label,415,0.0,regression,True,mean absolute error,1.7841608064516132,1.843656810805919,DecisionTreeRegressor()
label,416,0.0,regression,True,mean absolute error,0.7940412851405623,0.8056819586508164,DecisionTreeRegressor()
label,477,0.0,regression,True,mean absolute error,2.3938507211538465,2.647179532098654,DecisionTreeRegressor()
label,497,0.0,regression,True,mean absolute error,3.787159900990099,3.865317186011039,DecisionTreeRegressor()
label,510,0.0,regression,True,mean absolute error,21.481253674121408,22.740380318758426,DecisionTreeRegressor()
label,541,0.0,regression,True,mean absolute error,2.2248040767386095,2.2295893290516196,DecisionTreeRegressor()
label,561,0.0,regression,True,mean absolute error,15.668660782747605,15.84614303941779,DecisionTreeRegressor()
label,562,0.0,regression,True,mean absolute error,4.986842512077295,5.477453029480524,DecisionTreeRegressor()
label,563,0.0,regression,True,mean absolute error,0.0987903381642512,0.10104684971703055,DecisionTreeRegressor()
label,570,0.0,regression,True,mean absolute error,4.497218435754191,5.103628317784743,DecisionTreeRegressor()
label,571,0.0,regression,True,mean absolute error,0.19646129289704709,0.19670242598663784,DecisionTreeRegressor()
label,573,0.0,regression,True,mean absolute error,0.11378770949720672,0.12566019174802812,DecisionTreeRegressor()
label,575,0.0,regression,True,mean absolute error,0.03270614525139665,0.035733445679652226,DecisionTreeRegressor()
label,577,0.0,regression,True,mean absolute error,5.2968216280925775,5.870065114188798,DecisionTreeRegressor()
label,583,0.0,regression,True,mean absolute error,0.003293530351437699,0.003383985426476701,DecisionTreeRegressor()
label,589,0.0,regression,True,mean absolute error,56.72814273162939,63.092538665680664,DecisionTreeRegressor()
2,Unnamed: 0,0.6638928889868705,regression,True,mean absolute error,391.93548387096774,131.732303187404,DecisionTreeRegressor()
2,label,0.0,regression,True,mean absolute error,0.06693548387096775,0.11259600614439325,DecisionTreeRegressor()
2,2,1.0,predict_itself,True,,0.0,1.0,
2,14,0.0,regression,True,mean absolute error,2.234068064516129,2.406365238671275,DecisionTreeRegressor()
2,19,0.0,regression,True,mean absolute error,0.07416931818181818,0.09762756857477847,DecisionTreeRegressor()
2,40,0.0,regression,True,mean absolute error,12.075346688470974,17.644259050387006,DecisionTreeRegressor()
2,41,0.0,regression,True,mean absolute error,0.8308541291905152,1.0923028838816946,DecisionTreeRegressor()
2,56,0.0,regression,True,mean absolute error,0.004681568310428459,0.005307706772793333,DecisionTreeRegressor()
2,59,0.0,regression,True,mean absolute error,5.680822006472492,5.751969942498843,DecisionTreeRegressor()
2,65,0.0,regression,True,mean absolute error,4.666945469255663,5.506991931730621,DecisionTreeRegressor()
2,70,0.0,regression,True,mean absolute error,7.44555865695793,7.7948572542957315,DecisionTreeRegressor()
2,78,0.16612060164802178,regression,True,mean absolute error,0.03799270491803279,0.03168133391881343,DecisionTreeRegressor()
2,84,0.0,regression,True,mean absolute error,0.004002441008950365,0.005161218130710481,DecisionTreeRegressor()
2,92,0.0,regression,True,mean absolute error,0.0021391444713478613,0.002640295715391805,DecisionTreeRegressor()
2,122,0.251746135687938,regression,True,mean absolute error,0.7111285367825384,0.5321046756701167,DecisionTreeRegressor()
2,124,0.21727307282452002,regression,True,mean absolute error,0.09016168148746967,0.0705719758996615,DecisionTreeRegressor()
2,125,0.11668797723012159,regression,True,mean absolute error,0.20992562651576394,0.18542982978887346,DecisionTreeRegressor()
2,128,0.1065483035025303,regression,True,mean absolute error,0.1523670169765562,0.1361325698079629,DecisionTreeRegressor()
2,130,0.21731158124164895,regression,True,mean absolute error,0.06595133387227163,0.05161934522349236,DecisionTreeRegressor()
2,131,0.0,regression,True,mean absolute error,0.0015350848827809164,0.0016308243146590433,DecisionTreeRegressor()
2,133,0.07451534240294555,regression,True,mean absolute error,5.0394594507269765,4.663942404230296,DecisionTreeRegressor()
2,137,0.0,regression,True,mean absolute error,43.084223300970876,51.57982229542302,DecisionTreeRegressor()
2,205,0.0,regression,True,mean absolute error,3.3309870550161813,4.408208969024503,DecisionTreeRegressor()
2,212,0.0,regression,True,mean absolute error,0.019825409836065573,0.025547917056986728,DecisionTreeRegressor()
2,274,0.720504445051217,regression,True,mean absolute error,55.271573064516126,15.44815898655914,DecisionTreeRegressor()
2,275,0.0,regression,True,mean absolute error,8.124579274193549,18.82788530107527,DecisionTreeRegressor()
2,288,0.0,regression,True,mean absolute error,0.0014098387096774187,0.0015444783986175107,DecisionTreeRegressor()
2,289,0.0,regression,True,mean absolute error,0.6192979838709677,0.7024346410330262,DecisionTreeRegressor()
2,312,0.0,regression,True,mean absolute error,0.07059483870967742,0.08470808506144392,DecisionTreeRegressor()
2,331,0.0,regression,True,mean absolute error,0.022859822150363782,0.028345319578666622,DecisionTreeRegressor()
2,339,0.0,regression,True,mean absolute error,1.9144428802588993,2.2291163294613963,DecisionTreeRegressor()
2,343,0.0,regression,True,mean absolute error,1.4931732200647247,1.851032884496841,DecisionTreeRegressor()
2,366,0.0,regression,True,mean absolute error,0.001268926553672316,0.0016911130787710216,DecisionTreeRegressor()
2,384,0.0,regression,True,mean absolute error,0.48194101382488475,0.5454857457313964,DecisionTreeRegressor()
2,385,0.0,regression,True,mean absolute error,0.006709777777777777,0.009602042991444607,DecisionTreeRegressor()
2,405,0.2485623103353739,regression,True,mean absolute error,0.008977382875605816,0.006745943847280012,DecisionTreeRegressor()
2,411,0.6685403691090253,regression,True,mean absolute error,0.3888483064516129,0.12888751612903226,DecisionTreeRegressor()
2,412,0.7210905210412806,regression,True,mean absolute error,12.60226185483871,3.514890287634409,DecisionTreeRegressor()
2,415,0.5192644633899297,regression,True,mean absolute error,1.7841608064516132,0.857709502688172,DecisionTreeRegressor()
2,416,0.6559016925533246,regression,True,mean absolute error,0.7822531502423263,0.2691719849932143,DecisionTreeRegressor()
2,477,0.0,regression,True,mean absolute error,2.4030644012944986,3.2824583709932194,DecisionTreeRegressor()
2,497,0.0,regression,True,mean absolute error,3.79622343619683,4.642321899534825,DecisionTreeRegressor()
2,510,0.0,regression,True,mean absolute error,21.556902179176753,25.019903916642743,DecisionTreeRegressor()
2,541,0.0,regression,True,mean absolute error,2.2206299676898222,2.4944560820063355,DecisionTreeRegressor()
2,561,0.005105512160199832,regression,True,mean absolute error,15.619437207425344,15.539691980827357,DecisionTreeRegressor()
2,562,0.0,regression,True,mean absolute error,4.992637964774951,7.096197276056255,DecisionTreeRegressor()
2,563,0.0,regression,True,mean absolute error,0.0979863992172211,0.10800201021697739,DecisionTreeRegressor()
2,570,0.0,regression,True,mean absolute error,4.527631290322582,6.390489932891706,DecisionTreeRegressor()
2,571,0.0,regression,True,mean absolute error,0.19593459677419356,0.21380098540706602,DecisionTreeRegressor()
2,573,0.0,regression,True,mean absolute error,0.11442161290322579,0.15880058093317972,DecisionTreeRegressor()
2,575,0.0,regression,True,mean absolute error,0.032854112903225804,0.04570945286098311,DecisionTreeRegressor()
2,577,0.0,regression,True,mean absolute error,5.336999838709678,7.4371432661290315,DecisionTreeRegressor()
2,583,0.0,regression,True,mean absolute error,0.0032728006456820015,0.004098919921554591,DecisionTreeRegressor()
2,589,0.0,regression,True,mean absolute error,56.441217191283286,69.57735599127307,DecisionTreeRegressor()
14,Unnamed: 0,0.0,regression,True,mean absolute error,392.6129289704709,518.487679585275,DecisionTreeRegressor()
14,label,0.0,regression,True,mean absolute error,0.06624102154828412,0.11132506460999979,DecisionTreeRegressor()
